"BORROWER_ID","CONTRACT_NO","PAYMENT_DATE","PAID_AMOUNT","PAYMENT_STATUS"
"STK2369962","MGMBA018682",05-04-17,14006,"A"
"STK2369962","MGMBA018682",01-08-17,14006,"A"
"STK2369962","MGMBA018682",05-12-17,14006,"A"
"STK2369962","MGMBA018682",04-11-17,14006,"A"
"STK2369962","MGMBA018682",05-01-18,14006,"A"
"STK2369962","MGMBA018682",09-01-18,15200,"A"
"STK2372852","MGMBA018707",24-08-17,19805.36,"A"
"STK2372852","MGMBA018707",21-05-18,19000,"A"
"STK2372852","MGMBA018707",23-11-18,17339.19,"A"
"STK2372852","MGMBA018707",14-01-19,18843.49,"A"
"STK2371957","MGMBA018798",02-02-17,13400,"A"
"STK2371957","MGMBA018798",02-08-17,23949.94,"A"
"STK2371957","MGMBA018798",08-02-18,9246.16,"A"
"STK2376792","MGMBA018822",20-04-17,10350,"A"
"STK2376792","MGMBA018822",23-03-17,10350,"A"
"STK2376792","MGMBA018822",19-08-17,10378.7,"A"
"STK2376792","MGMBA018822",22-01-18,9506.12,"A"
"STK2376792","MGMBA018822",28-06-18,12970,"A"
"STK2376792","MGMBA018822",20-12-18,7957.72,"A"
"STK2377243","MGMBA018868",09-03-17,7000,"A"
"STK2377243","MGMBA018868",11-12-17,6986.08,"A"
"STK2369962","MGMBA018682",23-01-18,141389.66,"A"
"STK2372852","MGMBA018707",14-03-17,18900,"A"
"STK2372852","MGMBA018707",19-07-17,19000,"A"
"STK2372852","MGMBA018707",17-04-17,19000,"A"
"STK2372852","MGMBA018707",19-09-17,19000,"A"
"STK2372852","MGMBA018707",19-05-17,19000,"A"
"STK2372852","MGMBA018707",16-02-17,18900,"A"
"STK2372852","MGMBA018707",19-06-17,19000,"A"
"STK2372852","MGMBA018707",22-12-17,18863.53,"A"
"STK2372852","MGMBA018707",16-11-17,19000,"A"
"STK2372852","MGMBA018707",21-02-18,3816,"A"
"STK2372852","MGMBA018707",23-10-17,18839.74,"A"
"STK2372852","MGMBA018707",19-01-18,17100,"A"
"STK2372852","MGMBA018707",23-03-18,18854.05,"A"
"STK2372852","MGMBA018707",18-04-18,19000,"A"
"STK2372852","MGMBA018707",19-06-18,19000,"A"
"STK2372852","MGMBA018707",26-02-18,15019.9,"A"
"STK2372852","MGMBA018707",19-09-18,19000,"A"
"STK2372852","MGMBA018707",23-07-18,18827.77,"A"
"STK2372852","MGMBA018707",29-12-18,18774.89,"A"
"STK2372852","MGMBA018707",22-08-18,19852.08,"A"
"STK2372852","MGMBA018707",19-10-18,19000,"A"
"STK2371957","MGMBA018798",07-07-17,4524.94,"A"
"STK2371957","MGMBA018798",02-05-17,13825.6,"A"
"STK2371957","MGMBA018798",03-10-17,12955.42,"A"
"STK2371957","MGMBA018798",18-04-17,6500,"A"
"STK2371957","MGMBA018798",26-05-17,5941.6,"A"
"STK2371957","MGMBA018798",03-03-17,13400,"A"
"STK2371957","MGMBA018798",01-09-17,12690.5,"A"
"STK2371957","MGMBA018798",28-12-17,21259.12,"A"
"STK2371957","MGMBA018798",23-01-18,13348.86,"A"
"STK2371957","MGMBA018798",21-06-18,13880.86,"A"
"STK2371957","MGMBA018798",19-03-18,36591.39,"A"
"STK2371957","MGMBA018798",16-05-18,13994.45,"A"
"STK2371957","MGMBA018798",29-09-18,63600.61,"A"
"STK2371957","MGMBA018798",31-07-19,3340.16,"A"
"STK2371957","MGMBA018798",25-01-19,12460.54,"A"
"STK2371957","MGMBA018798",12-02-19,18582.7,"A"
"STK2371957","MGMBA018798",07-03-19,24892.61,"A"
"STK2371957","MGMBA018798",23-05-19,10882.47,"A"
"STK2376792","MGMBA018822",08-02-17,10350,"A"
"STK2376792","MGMBA018822",01-06-17,10320.84,"A"
"STK2376792","MGMBA018822",01-07-17,10234.17,"A"
"STK2376792","MGMBA018822",21-12-17,10368.96,"A"
"STK2376792","MGMBA018822",25-07-17,10249.32,"A"
"STK2376792","MGMBA018822",16-11-17,10364.71,"A"
"STK2376792","MGMBA018822",11-10-17,10568.82,"A"
"STK2376792","MGMBA018822",21-03-18,9753.59,"A"
"STK2376792","MGMBA018822",24-05-18,8979.34,"A"
"STK2376792","MGMBA018822",02-03-18,13377.03,"A"
"STK2376792","MGMBA018822",07-08-18,12931,"A"
"STK2376792","MGMBA018822",29-09-18,12050.24,"A"
"STK2376792","MGMBA018822",01-11-18,17758.06,"A"
"STK2376792","MGMBA018822",16-01-19,19250.24,"A"
"STK2376792","MGMBA018822",21-03-19,20259.14,"A"
"STK2377243","MGMBA018868",16-01-20,11685.75,"A"
"STK2377243","MGMBA018868",14-02-17,7000,"A"
"STK2377243","MGMBA018868",28-06-17,7598.25,"A"
"STK2377243","MGMBA018868",16-09-17,12661.45,"A"
"STK2377243","MGMBA018868",08-04-17,7000,"A"
"STK2377243","MGMBA018868",14-11-17,5883,"A"
"STK2377243","MGMBA018868",20-01-18,10395.35,"A"
"STK2377243","MGMBA018868",28-03-18,0,"A"
"STK2377243","MGMBA018868",07-08-18,5500,"A"
"STK2377243","MGMBA018868",18-12-18,6966.94,"A"
"STK2377243","MGMBA018868",02-09-19,5575.78,"A"
"STK2378238","MGMBA019104",24-04-17,11000,"A"
"STK2378238","MGMBA019104",12-02-18,19611.04,"A"
"STK2378158","MGMBA019131",21-11-18,12200,"A"
"STK2378158","MGMBA019131",20-02-18,0,"A"
"STK2377243","MGMBA018868",08-11-17,5223.22,"A"
"STK2377243","MGMBA018868",20-01-18,5000,"A"
"STK2377243","MGMBA018868",24-04-18,6653.65,"A"
"STK2377243","MGMBA018868",19-04-18,5152.28,"A"
"STK2377243","MGMBA018868",02-06-18,17187.7,"A"
"STK2377243","MGMBA018868",07-06-18,6967.35,"A"
"STK2377243","MGMBA018868",18-06-18,5000,"A"
"STK2377243","MGMBA018868",29-09-18,8000,"A"
"STK2377243","MGMBA018868",28-09-18,6929.69,"A"
"STK2377243","MGMBA018868",05-07-18,8000,"A"
"STK2377243","MGMBA018868",02-02-19,0,"A"
"STK2377243","MGMBA018868",29-11-18,3937.09,"A"
"STK2377243","MGMBA018868",26-06-19,6693.01,"A"
"STK2377243","MGMBA018868",20-07-19,5990.7,"A"
"STK2377243","MGMBA018868",28-03-19,18999.07,"A"
"STK2377243","MGMBA018868",24-12-19,40453.64,"A"
"STK2378238","MGMBA019104",14-07-17,19692.56,"A"
"STK2378238","MGMBA019104",23-03-17,11000,"A"
"STK2378238","MGMBA019104",29-05-17,10882.48,"A"
"STK2378238","MGMBA019104",21-09-17,18749.24,"A"
"STK2378238","MGMBA019104",21-09-17,4000,"A"
"STK2378238","MGMBA019104",20-02-17,11000,"A"
"STK2378238","MGMBA019104",09-11-17,20594.42,"A"
"STK2378238","MGMBA019104",11-01-18,9667.62,"A"
"STK2378238","MGMBA019104",12-06-18,10675.01,"A"
"STK2378238","MGMBA019104",02-04-18,14642.95,"A"
"STK2378238","MGMBA019104",11-05-18,9730.36,"A"
"STK2378238","MGMBA019104",11-07-18,74506.32,"A"
"STK2378238","MGMBA019104",25-06-18,11000,"A"
"STK2378377","MGMBA019113",19-12-19,16151.36,"A"
"STK2378377","MGMBA019113",29-05-17,17829.18,"A"
"STK2378377","MGMBA019113",23-02-17,6847,"A"
"STK2378377","MGMBA019113",12-11-18,6994.54,"A"
"STK2378377","MGMBA019113",24-10-17,36953.59,"A"
"STK2378377","MGMBA019113",21-09-18,6500,"A"
"STK2378377","MGMBA019113",04-07-18,30633.8,"A"
"STK2378377","MGMBA019113",29-06-18,10443.63,"A"
"STK2378377","MGMBA019113",28-12-18,14611.35,"A"
"STK2378377","MGMBA019113",04-09-18,13970.48,"A"
"STK2378377","MGMBA019113",14-02-19,0,"A"
"STK2378377","MGMBA019113",23-09-19,39088.92,"A"
"STK2378158","MGMBA019131",19-12-19,12200,"A"
"STK2378158","MGMBA019131",30-12-19,12195.88,"A"
"STK2378158","MGMBA019131",20-03-17,12204,"A"
"STK2378158","MGMBA019131",20-07-17,12210,"A"
"STK2378158","MGMBA019131",20-04-17,12205,"A"
"STK2378158","MGMBA019131",20-09-17,12210,"A"
"STK2378158","MGMBA019131",19-05-17,12200,"A"
"STK2378158","MGMBA019131",21-06-17,12201,"A"
"STK2378158","MGMBA019131",20-02-17,12210,"A"
"STK2378158","MGMBA019131",20-12-17,12200,"A"
"STK2378158","MGMBA019131",21-08-17,12210,"A"
"STK2378158","MGMBA019131",20-11-17,12200,"A"
"STK2378158","MGMBA019131",20-07-18,12200,"A"
"STK2378158","MGMBA019131",18-04-19,12200,"A"
"STK2379974","MGMBA019168",24-03-17,8000,"A"
"STK2379974","MGMBA019168",21-06-17,8000,"A"
"STK2379974","MGMBA019168",30-01-18,7955,"A"
"STK2379974","MGMBA019168",26-09-18,8000,"A"
"STK2379974","MGMBA019168",25-04-19,8000,"A"
"STK2379772","MGMBA019177",24-03-17,13101,"A"
"STK2379772","MGMBA019177",03-10-17,18946.8,"A"
"STK2379772","MGMBA019177",05-02-18,626.5,"A"
"STK2007814","MGMBA019195",01-08-17,12466.64,"A"
"STK2007814","MGMBA019195",29-09-18,16814.66,"A"
"STK2378158","MGMBA019131",24-02-18,12182,"A"
"STK2378158","MGMBA019131",20-01-18,12200,"A"
"STK2378158","MGMBA019131",20-10-17,12220,"A"
"STK2378158","MGMBA019131",20-04-18,12220,"A"
"STK2378158","MGMBA019131",20-06-18,12220,"A"
"STK2378158","MGMBA019131",21-05-18,12220,"A"
"STK2378158","MGMBA019131",20-03-18,12250,"A"
"STK2378158","MGMBA019131",20-09-18,12200,"A"
"STK2378158","MGMBA019131",20-10-18,12200,"A"
"STK2378158","MGMBA019131",20-12-18,12200,"A"
"STK2378158","MGMBA019131",20-08-18,12200,"A"
"STK2378158","MGMBA019131",01-02-19,0,"A"
"STK2378158","MGMBA019131",20-11-19,12220,"A"
"STK2378158","MGMBA019131",20-08-19,12200,"A"
"STK2378158","MGMBA019131",20-02-19,12166.12,"A"
"STK2378158","MGMBA019131",20-06-19,12200,"A"
"STK2378158","MGMBA019131",21-10-19,12200,"A"
"STK2378158","MGMBA019131",21-01-19,12200,"A"
"STK2378158","MGMBA019131",20-07-19,12200,"A"
"STK2378158","MGMBA019131",21-03-19,12200,"A"
"STK2378158","MGMBA019131",21-05-19,12200,"A"
"STK2378158","MGMBA019131",20-09-19,12200,"A"
"STK2379974","MGMBA019168",02-01-20,5490.71,"A"
"STK2379974","MGMBA019168",21-04-17,8000,"A"
"STK2379974","MGMBA019168",25-09-17,8000,"A"
"STK2379974","MGMBA019168",24-05-17,8000,"A"
"STK2379974","MGMBA019168",25-02-17,8000,"A"
"STK2379974","MGMBA019168",26-08-17,8000,"A"
"STK2379974","MGMBA019168",26-12-17,8000,"A"
"STK2379974","MGMBA019168",24-07-17,7000,"A"
"STK2379974","MGMBA019168",25-11-17,8000,"A"
"STK2379974","MGMBA019168",26-10-17,8000,"A"
"STK2379974","MGMBA019168",18-01-18,6660,"A"
"STK2379974","MGMBA019168",23-03-18,8000,"A"
"STK2379974","MGMBA019168",23-05-18,8000,"A"
"STK2379974","MGMBA019168",26-02-18,1441,"A"
"STK2379974","MGMBA019168",25-04-18,8000,"A"
"STK2379974","MGMBA019168",26-07-18,8000,"A"
"STK2379974","MGMBA019168",25-06-18,8000,"A"
"STK2379974","MGMBA019168",24-12-18,8000,"A"
"STK2379974","MGMBA019168",23-10-18,8000,"A"
"STK2379974","MGMBA019168",18-07-19,8000,"A"
"STK2379974","MGMBA019168",12-09-19,8000,"A"
"STK2379974","MGMBA019168",27-08-18,8000,"A"
"STK2379974","MGMBA019168",07-11-19,8000,"A"
"STK2379974","MGMBA019168",05-12-19,8000,"A"
"STK2379974","MGMBA019168",26-11-18,8000,"A"
"STK2379974","MGMBA019168",20-06-19,8000,"A"
"STK2379974","MGMBA019168",15-08-19,8000,"A"
"STK2379974","MGMBA019168",28-02-19,1987.73,"A"
"STK2379974","MGMBA019168",21-01-19,7500,"A"
"STK2379974","MGMBA019168",25-03-19,7933.55,"A"
"STK2379974","MGMBA019168",28-03-19,996.01,"A"
"STK2379974","MGMBA019168",28-05-19,8000,"A"
"STK2379974","MGMBA019168",10-10-19,8000,"A"
"STK2379772","MGMBA019177",25-04-17,13500,"A"
"STK2379772","MGMBA019177",27-06-17,12504.22,"A"
"STK2379772","MGMBA019177",27-02-17,13101,"A"
"STK2379772","MGMBA019177",21-11-18,146100,"A"
"STK2379772","MGMBA019177",29-08-17,13108.09,"A"
"STK2379772","MGMBA019177",10-08-17,15065.42,"A"
"STK2379772","MGMBA019177",24-02-18,11942.34,"A"
"STK2379772","MGMBA019177",26-01-18,5981.18,"A"
"STK2379772","MGMBA019177",31-10-17,12655.56,"A"
"STK2379772","MGMBA019177",25-01-18,20651.72,"A"
"STK2379772","MGMBA019177",19-01-18,10460.52,"A"
"STK2379772","MGMBA019177",19-03-18,21834.12,"A"
"STK2007814","MGMBA019195",03-07-17,6571.57,"A"
"STK2007814","MGMBA019195",31-03-17,6783.39,"A"
"STK2007814","MGMBA019195",02-05-17,18453.26,"A"
"STK2007814","MGMBA019195",31-05-17,18782.36,"A"
"STK2007814","MGMBA019195",07-09-17,12661.81,"A"
"STK2007814","MGMBA019195",02-03-17,12797.66,"A"
"STK2007814","MGMBA019195",30-11-17,15485.88,"A"
"STK2007814","MGMBA019195",06-01-18,3153.91,"A"
"STK2007814","MGMBA019195",01-02-18,12638.72,"A"
"STK2007814","MGMBA019195",28-02-18,18163.15,"A"
"STK2007814","MGMBA019195",29-03-18,10174.27,"A"
"STK2007814","MGMBA019195",08-05-18,17102.34,"A"
"STK2007814","MGMBA019195",31-08-18,17492.65,"A"
"STK2007814","MGMBA019195",01-12-18,9804.36,"A"
"STK2007814","MGMBA019195",01-04-19,2743.9,"A"
"STK2381820","MGMBA019201",26-09-17,13400,"A"
"STK2381820","MGMBA019201",21-08-17,13400,"A"
"STK2381820","MGMBA019201",28-07-18,22267.96,"A"
"STK2381820","MGMBA019201",09-10-18,8351.9,"A"
"STK2380670","MGMBA019265",21-09-17,10000,"A"
"STK2380670","MGMBA019265",24-05-17,10000,"A"
"STK2380670","MGMBA019265",27-12-17,10000,"A"
"STK2380670","MGMBA019265",22-02-18,9940,"A"
"STK2380670","MGMBA019265",24-04-18,10000,"A"
"STK2380670","MGMBA019265",20-09-18,10000,"A"
"STK2380670","MGMBA019265",27-12-18,10000,"A"
"STK2380670","MGMBA019265",25-02-19,0,"A"
"STK2380670","MGMBA019265",25-09-19,9968.32,"A"
"STK2382079","MGMBA019274",31-01-17,200931.48,"A"
"STK2382940","MGMBA019283",01-07-17,6963.08,"A"
"STK2382940","MGMBA019283",26-12-17,6000,"A"
"STK2382940","MGMBA019283",19-11-18,3977.75,"A"
"STK2382940","MGMBA019283",24-02-18,3000,"A"
"STK2382940","MGMBA019283",16-03-19,6141.48,"A"
"STK2007814","MGMBA019195",31-07-18,16295.98,"A"
"STK2007814","MGMBA019195",12-09-18,25925.4,"A"
"STK2007814","MGMBA019195",02-11-18,9830.63,"A"
"STK2007814","MGMBA019195",29-06-18,15374.9,"A"
"STK2007814","MGMBA019195",01-01-19,10685.72,"A"
"STK2007814","MGMBA019195",02-02-19,9583.2,"A"
"STK2007814","MGMBA019195",01-03-19,3765.64,"A"
"STK2381820","MGMBA019201",27-01-20,32389.42,"A"
"STK2381820","MGMBA019201",25-03-17,13400,"A"
"STK2381820","MGMBA019201",27-04-17,13400,"A"
"STK2381820","MGMBA019201",29-05-17,13400,"A"
"STK2381820","MGMBA019201",30-06-17,13400,"A"
"STK2381820","MGMBA019201",26-02-17,13400,"A"
"STK2381820","MGMBA019201",28-07-17,13400,"A"
"STK2381820","MGMBA019201",05-12-17,25234.12,"A"
"STK2381820","MGMBA019201",16-01-18,13004.8,"A"
"STK2381820","MGMBA019201",20-06-18,12623.35,"A"
"STK2381820","MGMBA019201",20-03-18,18094.91,"A"
"STK2381820","MGMBA019201",10-05-18,17354.86,"A"
"STK2381820","MGMBA019201",19-09-18,16946.89,"A"
"STK2381820","MGMBA019201",06-09-19,26751.86,"A"
"STK2381820","MGMBA019201",30-06-19,13510.57,"A"
"STK2381820","MGMBA019201",06-11-19,11893.3,"A"
"STK2381820","MGMBA019201",28-12-18,12716.44,"A"
"STK2381820","MGMBA019201",29-01-19,22496.62,"A"
"STK2381820","MGMBA019201",06-05-19,27770.88,"A"
"STK2381820","MGMBA019201",30-11-18,21124.06,"A"
"STK2381820","MGMBA019201",27-02-19,5145.71,"A"
"STK2381820","MGMBA019201",29-03-19,17619.2,"A"
"STK2380670","MGMBA019265",24-01-20,10085.16,"A"
"STK2380670","MGMBA019265",23-01-20,0,"A"
"STK2380670","MGMBA019265",31-12-19,9906.7,"A"
"STK2380670","MGMBA019265",28-03-17,10000,"A"
"STK2380670","MGMBA019265",24-04-17,10000,"A"
"STK2380670","MGMBA019265",23-06-17,10000,"A"
"STK2380670","MGMBA019265",27-02-17,10000,"A"
"STK2380670","MGMBA019265",23-08-17,10000,"A"
"STK2380670","MGMBA019265",25-07-17,10000,"A"
"STK2380670","MGMBA019265",29-11-17,10000,"A"
"STK2380670","MGMBA019265",25-01-18,10000,"A"
"STK2380670","MGMBA019265",21-10-17,10000,"A"
"STK2380670","MGMBA019265",07-02-18,0,"A"
"STK2380670","MGMBA019265",28-05-18,10000,"A"
"STK2380670","MGMBA019265",27-03-18,10000,"A"
"STK2380670","MGMBA019265",24-07-18,10000,"A"
"STK2380670","MGMBA019265",26-06-18,10000,"A"
"STK2380670","MGMBA019265",23-10-18,10000,"A"
"STK2380670","MGMBA019265",23-08-18,10000,"A"
"STK2380670","MGMBA019265",25-04-19,10000,"A"
"STK2380670","MGMBA019265",28-08-19,9930.83,"A"
"STK2380670","MGMBA019265",26-11-19,10153.06,"A"
"STK2380670","MGMBA019265",29-11-18,10000,"A"
"STK2380670","MGMBA019265",26-06-19,10206.4,"A"
"STK2380670","MGMBA019265",12-06-19,9748.23,"A"
"STK2380670","MGMBA019265",31-07-19,9906.9,"A"
"STK2380670","MGMBA019265",23-10-19,9994.12,"A"
"STK2380670","MGMBA019265",25-01-19,14100,"A"
"STK2380670","MGMBA019265",25-01-19,10000,"A"
"STK2380670","MGMBA019265",25-03-19,5880.28,"A"
"STK2382940","MGMBA019283",27-01-20,12964.44,"A"
"STK2382940","MGMBA019283",11-01-20,6444.81,"A"
"STK2382940","MGMBA019283",27-04-17,7000,"A"
"STK2382940","MGMBA019283",25-03-17,7000,"A"
"STK2382940","MGMBA019283",27-05-17,7000,"A"
"STK2382940","MGMBA019283",23-09-17,7000,"A"
"STK2382940","MGMBA019283",25-02-17,7000,"A"
"STK2382940","MGMBA019283",29-07-17,5000,"A"
"STK2382940","MGMBA019283",19-08-17,7000,"A"
"STK2382940","MGMBA019283",25-11-17,7000,"A"
"STK2382940","MGMBA019283",24-02-18,66,"A"
"STK2382940","MGMBA019283",28-10-17,7000,"A"
"STK2382940","MGMBA019283",29-01-18,5000,"A"
"STK2382940","MGMBA019283",17-04-18,7602.99,"A"
"STK2382940","MGMBA019283",18-06-18,9512.45,"A"
"STK2382940","MGMBA019283",28-04-18,4240.45,"A"
"STK2382940","MGMBA019283",09-08-18,9998.05,"A"
"STK2382940","MGMBA019283",30-06-18,13932.08,"A"
"STK2382940","MGMBA019283",04-09-18,9000,"A"
"STK2382940","MGMBA019283",19-07-19,10000,"A"
"STK2382940","MGMBA019283",06-07-19,7184.89,"A"
"STK2382940","MGMBA019283",29-12-18,4810.95,"A"
"STK2382940","MGMBA019283",29-04-19,4892.51,"A"
"STK2382940","MGMBA019283",11-11-19,1200,"A"
"STK2382940","MGMBA019283",10-08-19,10000,"A"
"STK2382940","MGMBA019283",11-11-19,4866.07,"A"
"STK2382940","MGMBA019283",20-04-19,6516.6,"A"
"STK2382940","MGMBA019283",16-02-19,663.91,"A"
"STK2382940","MGMBA019283",19-06-19,6758.75,"A"
"STK2382940","MGMBA019283",25-01-19,2972.12,"A"
"STK2382940","MGMBA019283",18-01-19,2868.6,"A"
"STK2382940","MGMBA019283",25-05-19,6250.02,"A"
"STK870229","MGMBA019292",10-07-17,18649.17,"A"
"STK870229","MGMBA019292",30-04-17,8615,"A"
"STK870229","MGMBA019292",27-03-17,8620,"A"
"STK870229","MGMBA019292",30-06-18,8053.35,"A"
"STK2375396","MGMBA019326",28-10-17,7400,"A"
"STK2375396","MGMBA019326",30-07-18,7000,"A"
"STK2380609","MGMBA019335",27-06-17,8100,"A"
"STK2380609","MGMBA019335",24-01-18,8173.08,"A"
"STK2380609","MGMBA019335",10-04-18,8660.37,"A"
"STK2380609","MGMBA019335",28-03-18,2457.5,"A"
"STK2380609","MGMBA019335",25-09-18,8060,"A"
"STK2380609","MGMBA019335",04-09-18,12189.4,"A"
"STK1738920","MGMBA019353",18-06-18,2378.72,"A"
"STK1738920","MGMBA019353",28-05-18,6740.31,"A"
"STK1738920","MGMBA019353",10-08-18,15811.68,"A"
"STK258529","MGMBA019362",03-04-17,6442.87,"A"
"STK258529","MGMBA019362",25-02-17,6500,"A"
"STK870229","MGMBA019292",23-02-17,8615,"A"
"STK870229","MGMBA019292",08-11-18,5649.8,"A"
"STK870229","MGMBA019292",30-11-17,15071.12,"A"
"STK870229","MGMBA019292",19-02-18,12973.92,"A"
"STK870229","MGMBA019292",02-01-18,8754.81,"A"
"STK870229","MGMBA019292",31-10-17,16497.39,"A"
"STK870229","MGMBA019292",06-03-18,5774.5,"A"
"STK870229","MGMBA019292",02-04-18,4595.36,"A"
"STK870229","MGMBA019292",14-05-18,11376.56,"A"
"STK870229","MGMBA019292",27-09-18,4568.66,"A"
"STK870229","MGMBA019292",28-07-18,8402.64,"A"
"STK870229","MGMBA019292",12-09-18,7766.7,"A"
"STK870229","MGMBA019292",19-10-18,9758.99,"A"
"STK870229","MGMBA019292",08-10-18,7449.65,"A"
"STK870229","MGMBA019292",27-12-18,8919.2,"A"
"STK870229","MGMBA019292",29-11-18,8972.75,"A"
"STK870229","MGMBA019292",12-02-19,8524.76,"A"
"STK870229","MGMBA019292",13-03-19,9054.67,"A"
"STK2375396","MGMBA019326",25-03-17,7300,"A"
"STK2375396","MGMBA019326",30-09-17,7500,"A"
"STK2375396","MGMBA019326",26-04-17,7500,"A"
"STK2375396","MGMBA019326",26-05-17,7300,"A"
"STK2375396","MGMBA019326",26-06-17,7400,"A"
"STK2375396","MGMBA019326",25-02-17,7500,"A"
"STK2375396","MGMBA019326",26-08-17,7500,"A"
"STK2375396","MGMBA019326",23-12-17,7400,"A"
"STK2375396","MGMBA019326",26-07-17,7400,"A"
"STK2375396","MGMBA019326",28-11-17,7300,"A"
"STK2375396","MGMBA019326",24-02-18,7500,"A"
"STK2375396","MGMBA019326",02-02-18,7323.03,"A"
"STK2375396","MGMBA019326",27-03-18,7500,"A"
"STK2375396","MGMBA019326",26-05-18,7400,"A"
"STK2375396","MGMBA019326",28-04-18,7500,"A"
"STK2375396","MGMBA019326",28-09-18,7500,"A"
"STK2375396","MGMBA019326",27-10-18,7500,"A"
"STK2375396","MGMBA019326",30-06-18,7400,"A"
"STK2375396","MGMBA019326",29-12-18,7300,"A"
"STK2375396","MGMBA019326",28-08-18,7400,"A"
"STK2375396","MGMBA019326",01-12-18,7443.02,"A"
"STK2375396","MGMBA019326",26-01-19,7165.95,"A"
"STK2380609","MGMBA019335",31-01-20,9250.03,"A"
"STK2380609","MGMBA019335",26-02-20,14421.17,"A"
"STK2380609","MGMBA019335",31-12-19,9038.21,"A"
"STK2380609","MGMBA019335",22-03-17,8060,"A"
"STK2380609","MGMBA019335",05-06-17,8071.23,"A"
"STK2380609","MGMBA019335",16-05-17,8015.06,"A"
"STK2380609","MGMBA019335",27-02-17,8100,"A"
"STK2380609","MGMBA019335",24-08-17,16059.09,"A"
"STK2380609","MGMBA019335",30-10-17,15538.88,"A"
"STK2380609","MGMBA019335",25-01-18,8688.44,"A"
"STK2380609","MGMBA019335",28-12-17,7886.15,"A"
"STK2380609","MGMBA019335",06-06-18,8749.13,"A"
"STK2380609","MGMBA019335",28-03-18,5000,"A"
"STK2380609","MGMBA019335",20-07-18,9279.7,"A"
"STK2380609","MGMBA019335",05-09-18,10036.62,"A"
"STK2380609","MGMBA019335",23-10-18,8100,"A"
"STK2380609","MGMBA019335",17-07-19,14415.68,"A"
"STK2380609","MGMBA019335",27-08-19,9759.15,"A"
"STK2380609","MGMBA019335",28-11-19,7570.39,"A"
"STK2380609","MGMBA019335",22-10-19,10489.74,"A"
"STK2380609","MGMBA019335",22-10-19,230,"A"
"STK2380609","MGMBA019335",19-01-19,16111.96,"A"
"STK2380609","MGMBA019335",29-03-19,7818.68,"A"
"STK2380609","MGMBA019335",18-03-19,8094.94,"A"
"STK2380609","MGMBA019335",27-05-19,13591.4,"A"
"STK1738920","MGMBA019353",25-04-17,14199.44,"A"
"STK1738920","MGMBA019353",07-04-17,5365.99,"A"
"STK1738920","MGMBA019353",28-07-17,19446.18,"A"
"STK1738920","MGMBA019353",06-11-17,19687.91,"A"
"STK1738920","MGMBA019353",11-06-18,10462.14,"A"
"STK1738920","MGMBA019353",08-03-18,25799.9,"A"
"STK1738920","MGMBA019353",29-06-18,-10462.14,"A"
"STK1738920","MGMBA019353",12-10-18,20567.86,"A"
"STK1738920","MGMBA019353",07-01-19,19481.94,"A"
"STK1738920","MGMBA019353",22-02-19,0,"A"
"STK1738920","MGMBA019353",30-09-19,54.85,"A"
"STK258529","MGMBA019362",13-07-17,6445.71,"A"
"STK258529","MGMBA019362",04-10-17,12819.79,"A"
"STK258529","MGMBA019362",16-05-17,6469.41,"A"
"STK258529","MGMBA019362",31-07-19,600,"A"
"STK1882650","MGMBA019371",11-10-17,18542.16,"A"
"STK1882650","MGMBA019371",24-08-18,18562.71,"A"
"STK2384215","MGMBA019399",20-07-17,7615.93,"A"
"STK2384215","MGMBA019399",01-02-18,8328.05,"A"
"STK2384449","MGMBA019414",05-04-17,7800,"A"
"STK2384449","MGMBA019414",20-01-18,15449.24,"A"
"STK2384449","MGMBA019414",11-09-19,9795.7,"A"
"STK2384449","MGMBA019414",02-09-19,6317.49,"A"
"STK2384449","MGMBA019414",31-10-19,9208.1,"A"
"STK2384449","MGMBA019414",07-03-19,9246.93,"A"
"STK2384449","MGMBA019414",23-05-19,4877.5,"A"
"STK2385413","MGMBA019432",30-06-17,14409.4,"A"
"STK2385413","MGMBA019432",28-07-17,13000.26,"A"
"STK2385413","MGMBA019432",25-10-17,11697.25,"A"
"STK258529","MGMBA019362",16-11-18,12196.24,"A"
"STK258529","MGMBA019362",20-06-17,6476.65,"A"
"STK258529","MGMBA019362",12-01-18,7026.73,"A"
"STK258529","MGMBA019362",04-10-17,200,"A"
"STK258529","MGMBA019362",28-02-18,1804.7,"A"
"STK258529","MGMBA019362",30-03-18,17754.58,"A"
"STK258529","MGMBA019362",18-05-18,12730.86,"A"
"STK258529","MGMBA019362",27-09-18,12334.3,"A"
"STK258529","MGMBA019362",18-12-18,13160.08,"A"
"STK258529","MGMBA019362",15-08-18,8188.84,"A"
"STK258529","MGMBA019362",01-02-19,4745.56,"A"
"STK258529","MGMBA019362",01-03-19,0,"A"
"STK258529","MGMBA019362",31-07-19,12026.82,"A"
"STK258529","MGMBA019362",29-03-19,1249.22,"A"
"STK258529","MGMBA019362",29-03-19,12500,"A"
"STK258529","MGMBA019362",29-05-19,6508.22,"A"
"STK1882650","MGMBA019371",27-01-20,7307.91,"A"
"STK1882650","MGMBA019371",04-03-20,11160.61,"A"
"STK1882650","MGMBA019371",21-03-17,7750,"A"
"STK1882650","MGMBA019371",24-04-17,6000,"A"
"STK1882650","MGMBA019371",18-05-17,5954.9,"A"
