"BORROWER_ID","CONTRACT_NO","BILL_DATE","TRANSACTION_AMOUNT","PAYMENT_DUE_DATE"
"STK317402","KRMBA010431",25-03-19,8371,30-03-19
"STK317402","KRMBA010431",25-05-19,8371,30-05-19
"STK317402","KRMBA010431",25-09-19,8371,30-09-19
"STK2386370","ANMBA009422",23-12-19,8283,28-12-19
"STK2386370","ANMBA009422",23-04-17,8283,28-04-17
"STK2386370","ANMBA009422",23-03-17,8283,28-03-17
"STK2386370","ANMBA009422",23-09-17,8283,28-09-17
"STK2386370","ANMBA009422",23-05-17,8283,28-05-17
"STK2386370","ANMBA009422",23-06-17,8283,28-06-17
"STK2386370","ANMBA009422",23-02-17,8283,28-02-17
"STK2386370","ANMBA009422",23-08-17,8283,28-08-17
"STK2386370","ANMBA009422",23-11-17,8283,28-11-17
"STK2386370","ANMBA009422",23-02-18,8283,28-02-18
"STK2386370","ANMBA009422",23-10-17,8283,28-10-17
"STK2386370","ANMBA009422",23-01-18,8283,28-01-18
"STK2386370","ANMBA009422",23-03-18,8283,28-03-18
"STK2386370","ANMBA009422",23-06-18,8283,28-06-18
"STK2386370","ANMBA009422",23-05-18,8283,28-05-18
"STK2386370","ANMBA009422",23-09-18,8283,28-09-18
"STK2386370","ANMBA009422",23-07-18,8283,28-07-18
"STK2386370","ANMBA009422",23-10-18,8283,28-10-18
"STK2386370","ANMBA009422",23-12-18,8283,28-12-18
"STK2386370","ANMBA009422",23-08-18,8283,28-08-18
"STK2386370","ANMBA009422",23-06-19,8283,28-06-19
"STK2386370","ANMBA009422",23-08-19,8283,28-08-19
"STK2386370","ANMBA009422",23-11-19,8283,28-11-19
"STK2386370","ANMBA009422",23-02-19,8283,28-02-19
"STK2386370","ANMBA009422",23-10-19,8283,28-10-19
"STK2386370","ANMBA009422",23-01-19,8283,28-01-19
"STK2386370","ANMBA009422",23-07-19,8283,28-07-19
"STK2386370","ANMBA009422",23-03-19,8283,28-03-19
"STK2386370","ANMBA009422",23-05-19,8283,28-05-19
"STK2386370","ANMBA009422",23-09-19,8283,28-09-19
"STK2379930","KDMBA024036",25-03-17,7813,30-03-17
"STK2379930","KDMBA024036",25-04-17,7813,30-04-17
"STK317402","KRMBA010431",25-11-19,8371,30-11-19
"STK2386370","ANMBA009422",23-12-17,8283,28-12-17
"STK2386370","ANMBA009422",23-07-17,8283,28-07-17
"STK2386370","ANMBA009422",23-04-18,8283,28-04-18
"STK2386370","ANMBA009422",23-04-19,8283,28-04-19
"STK2386370","ANMBA009422",23-11-18,8283,28-11-18
"STK2381890","PGMBA011263",22-12-19,10370,27-12-19
"STK2381890","PGMBA011263",22-03-17,10370,27-03-17
"STK2381890","PGMBA011263",22-04-17,10370,27-04-17
"STK2381890","PGMBA011263",22-09-17,10370,27-09-17
"STK2381890","PGMBA011263",22-05-17,10370,27-05-17
"STK2381890","PGMBA011263",22-06-17,10370,27-06-17
"STK2381890","PGMBA011263",22-02-17,10370,27-02-17
"STK2381890","PGMBA011263",22-11-18,10370,27-11-18
"STK2381890","PGMBA011263",22-12-17,10370,27-12-17
"STK2381890","PGMBA011263",22-08-17,10370,27-08-17
"STK2381890","PGMBA011263",22-07-17,10370,27-07-17
"STK2381890","PGMBA011263",22-11-17,10370,27-11-17
"STK2381890","PGMBA011263",22-02-18,10370,27-02-18
"STK2381890","PGMBA011263",22-01-18,10370,27-01-18
"STK2381890","PGMBA011263",22-10-17,10370,27-10-17
"STK2381890","PGMBA011263",22-03-18,10370,27-03-18
"STK2381890","PGMBA011263",22-04-18,10370,27-04-18
"STK2381890","PGMBA011263",22-05-18,10370,27-05-18
"STK2381890","PGMBA011263",22-06-18,10370,27-06-18
"STK2381890","PGMBA011263",22-09-18,10370,27-09-18
"STK2381890","PGMBA011263",22-07-18,10370,27-07-18
"STK2381890","PGMBA011263",22-10-18,10370,27-10-18
"STK2381890","PGMBA011263",22-12-18,10370,27-12-18
"STK2381890","PGMBA011263",22-08-18,10370,27-08-18
"STK2381890","PGMBA011263",22-11-19,10370,27-11-19
"STK2381890","PGMBA011263",22-06-19,10370,27-06-19
"STK2381890","PGMBA011263",22-08-19,10370,27-08-19
"STK2381890","PGMBA011263",22-02-19,10370,27-02-19
"STK2381890","PGMBA011263",22-10-19,10370,27-10-19
"STK2381890","PGMBA011263",22-01-19,10370,27-01-19
"STK2381890","PGMBA011263",22-07-19,10370,27-07-19
"STK2381890","PGMBA011263",22-03-19,10370,27-03-19
"STK2381890","PGMBA011263",22-05-19,10370,27-05-19
"STK2381890","PGMBA011263",22-09-19,10370,27-09-19
"STK2379930","KDMBA024036",25-02-17,7813,02-03-17
"STK2379930","KDMBA024036",25-03-18,7813,30-03-18
"STK2379930","KDMBA024036",25-04-18,7813,30-04-18
"STK2379930","KDMBA024036",25-10-18,7813,30-10-18
"STK2379930","KDMBA024036",25-08-18,7813,30-08-18
"STK2379930","KDMBA024036",25-11-18,7813,30-11-18
"STK2379930","KDMBA024036",25-08-19,7813,30-08-19
"STK2379930","KDMBA024036",25-01-19,7813,30-01-19
"STK2379930","KDMBA024036",25-07-19,7813,30-07-19
"STK2379930","KDMBA024036",25-05-19,7813,30-05-19
"STK2379930","KDMBA024036",25-09-19,7813,30-09-19
"STK2385237","NKMBA012350",25-03-17,6086,30-03-17
"STK2385237","NKMBA012350",25-04-17,6086,30-04-17
"STK2385237","NKMBA012350",25-02-17,6086,02-03-17
"STK2385237","NKMBA012350",25-01-18,6086,30-01-18
"STK2385237","NKMBA012350",25-05-18,6086,30-05-18
"STK2385237","NKMBA012350",25-06-18,6086,30-06-18
"STK2193275","MGMBA019681",25-03-17,11224,30-03-17
"STK2193275","MGMBA019681",25-04-17,11224,30-04-17
"STK2193275","MGMBA019681",25-09-17,11224,30-09-17
"STK2193275","MGMBA019681",25-05-17,11224,30-05-17
"STK2193275","MGMBA019681",25-06-17,11224,30-06-17
"STK2193275","MGMBA019681",25-02-17,11224,02-03-17
"STK2193275","MGMBA019681",25-08-17,11224,30-08-17
"STK2193275","MGMBA019681",25-12-17,11224,30-12-17
"STK2193275","MGMBA019681",25-11-17,11224,30-11-17
"STK2193275","MGMBA019681",25-10-17,11224,30-10-17
"STK2193275","MGMBA019681",25-01-18,11224,30-01-18
"STK2193275","MGMBA019681",25-03-18,11224,30-03-18
"STK2193275","MGMBA019681",25-05-18,11224,30-05-18
"STK2193275","MGMBA019681",25-02-18,11224,02-03-18
"STK2193275","MGMBA019681",25-04-18,11224,30-04-18
"STK2193275","MGMBA019681",25-09-18,11224,30-09-18
"STK2193275","MGMBA019681",25-07-18,11224,30-07-18
"STK2193275","MGMBA019681",25-06-18,11224,30-06-18
"STK2193275","MGMBA019681",25-12-18,11224,30-12-18
"STK2193275","MGMBA019681",25-10-18,11224,30-10-18
"STK2193275","MGMBA019681",25-08-18,11224,30-08-18
"STK2193275","MGMBA019681",25-11-18,11224,30-11-18
"STK2193275","MGMBA019681",25-01-19,11224,30-01-19
"STK2387536","CWMBA010583",25-12-19,6695,30-12-19
"STK2387536","CWMBA010583",25-03-17,6695,30-03-17
"STK2387536","CWMBA010583",25-04-17,6695,30-04-17
"STK2387536","CWMBA010583",25-05-17,6695,30-05-17
"STK2387536","CWMBA010583",25-09-17,6695,30-09-17
"STK2387536","CWMBA010583",25-06-17,6695,30-06-17
"STK2387536","CWMBA010583",25-02-17,6695,02-03-17
"STK2387536","CWMBA010583",25-08-17,6695,30-08-17
"STK2387536","CWMBA010583",25-12-17,6695,30-12-17
"STK2387536","CWMBA010583",25-07-17,6695,30-07-17
"STK2387536","CWMBA010583",25-11-17,6695,30-11-17
"STK2379930","KDMBA024036",25-09-17,7813,30-09-17
"STK2379930","KDMBA024036",25-05-17,7813,30-05-17
"STK2379930","KDMBA024036",25-06-17,7813,30-06-17
"STK2379930","KDMBA024036",25-08-17,7813,30-08-17
"STK2379930","KDMBA024036",25-12-17,7813,30-12-17
"STK2379930","KDMBA024036",25-07-17,7813,30-07-17
"STK2379930","KDMBA024036",25-11-17,7813,30-11-17
"STK2379930","KDMBA024036",25-10-17,7813,30-10-17
"STK2379930","KDMBA024036",25-01-18,7813,30-01-18
"STK2379930","KDMBA024036",25-05-18,7813,30-05-18
"STK2379930","KDMBA024036",25-02-18,7813,02-03-18
"STK2379930","KDMBA024036",25-09-18,7813,30-09-18
"STK2379930","KDMBA024036",25-07-18,7813,30-07-18
"STK2379930","KDMBA024036",25-06-18,7813,30-06-18
"STK2379930","KDMBA024036",25-12-18,7813,30-12-18
"STK2379930","KDMBA024036",25-04-19,7813,30-04-19
"STK2379930","KDMBA024036",25-06-19,7813,30-06-19
"STK2379930","KDMBA024036",25-02-19,7813,02-03-19
"STK2379930","KDMBA024036",25-03-19,7813,30-03-19
"STK2385237","NKMBA012350",25-09-17,6086,30-09-17
"STK2385237","NKMBA012350",25-05-17,6086,30-05-17
"STK2385237","NKMBA012350",25-06-17,6086,30-06-17
"STK2385237","NKMBA012350",25-08-17,6086,30-08-17
"STK2385237","NKMBA012350",25-12-17,6086,30-12-17
"STK2385237","NKMBA012350",25-07-17,6086,30-07-17
"STK2385237","NKMBA012350",25-11-17,6086,30-11-17
"STK2385237","NKMBA012350",25-10-17,6086,30-10-17
"STK2385237","NKMBA012350",25-03-18,6086,30-03-18
"STK2385237","NKMBA012350",25-02-18,6086,02-03-18
"STK2385237","NKMBA012350",25-04-18,6086,30-04-18
"STK2385237","NKMBA012350",25-09-18,6086,30-09-18
"STK2385237","NKMBA012350",25-07-18,6086,30-07-18
"STK2385237","NKMBA012350",25-10-18,6086,30-10-18
"STK2385237","NKMBA012350",25-08-18,6086,30-08-18
"STK2385237","NKMBA012350",25-11-18,6086,30-11-18
"STK2193275","MGMBA019681",25-07-17,11224,30-07-17
"STK2387536","CWMBA010583",25-01-20,6695,30-01-20
"STK2387536","CWMBA010583",25-10-17,6695,30-10-17
"STK2387536","CWMBA010583",25-01-18,6695,30-01-18
"STK2387536","CWMBA010583",25-03-18,6695,30-03-18
"STK2387536","CWMBA010583",25-05-18,6695,30-05-18
"STK2387536","CWMBA010583",25-02-18,6695,02-03-18
"STK2387536","CWMBA010583",25-04-18,6695,30-04-18
"STK2387536","CWMBA010583",25-09-18,6695,30-09-18
"STK2387536","CWMBA010583",25-07-18,6695,30-07-18
"STK2387536","CWMBA010583",25-06-18,6695,30-06-18
"STK2387536","CWMBA010583",25-12-18,6695,30-12-18
"STK2387536","CWMBA010583",25-10-18,6695,30-10-18
"STK2387536","CWMBA010583",25-04-19,6695,30-04-19
"STK2387536","CWMBA010583",25-11-18,6695,30-11-18
"STK2387536","CWMBA010583",25-06-19,6695,30-06-19
"STK2387536","CWMBA010583",25-10-19,6695,30-10-19
"STK2387536","CWMBA010583",25-02-19,6695,02-03-19
"STK2387536","CWMBA010583",25-01-19,6695,30-01-19
"STK2387536","CWMBA010583",25-07-19,6695,30-07-19
"STK2387536","CWMBA010583",25-03-19,6695,30-03-19
"STK2387536","CWMBA010583",25-05-19,6695,30-05-19
"STK2387536","CWMBA010583",25-09-19,6695,30-09-19
"STK2386684","ARMBA014048",25-03-17,6415,30-03-17
"STK2386684","ARMBA014048",25-04-17,6415,30-04-17
"STK2386684","ARMBA014048",25-09-17,6415,30-09-17
"STK2386684","ARMBA014048",25-05-17,6415,30-05-17
"STK2386684","ARMBA014048",25-06-17,6415,30-06-17
"STK2386684","ARMBA014048",25-02-17,6415,02-03-17
"STK2386684","ARMBA014048",25-08-17,6415,30-08-17
"STK2386684","ARMBA014048",25-12-17,6415,30-12-17
"STK2386684","ARMBA014048",25-07-17,6415,30-07-17
"STK2386684","ARMBA014048",25-11-17,6415,30-11-17
"STK2386684","ARMBA014048",25-01-18,6415,30-01-18
"STK2386684","ARMBA014048",25-10-17,6415,30-10-17
"STK2386684","ARMBA014048",25-03-18,6415,30-03-18
"STK2386684","ARMBA014048",25-05-18,6415,30-05-18
"STK2386684","ARMBA014048",25-02-18,6415,02-03-18
"STK2386684","ARMBA014048",25-04-18,6415,30-04-18
"STK2386684","ARMBA014048",25-09-18,6415,30-09-18
"STK2386684","ARMBA014048",25-07-18,6415,30-07-18
"STK2386684","ARMBA014048",25-06-18,6415,30-06-18
"STK2386684","ARMBA014048",25-08-18,6415,30-08-18
"STK1199743","PGMBA011397",01-07-17,6365,06-07-17
"STK1199743","PGMBA011397",01-04-17,6365,06-04-17
"STK1199743","PGMBA011397",01-06-17,6365,06-06-17
"STK1199743","PGMBA011397",01-09-17,6365,06-09-17
"STK1199743","PGMBA011397",01-03-17,6365,06-03-17
"STK1199743","PGMBA011397",01-08-17,6365,06-08-17
"STK1199743","PGMBA011397",01-12-17,6365,06-12-17
"STK1199743","PGMBA011397",01-01-18,6365,06-01-18
"STK1199743","PGMBA011397",01-02-18,6365,06-02-18
"STK1199743","PGMBA011397",01-06-18,6365,06-06-18
"STK1199743","PGMBA011397",01-03-18,6365,06-03-18
"STK1199743","PGMBA011397",01-04-18,6365,06-04-18
"STK1199743","PGMBA011397",01-05-18,6365,06-05-18
"STK1199743","PGMBA011397",01-10-18,6365,06-10-18
"STK1199743","PGMBA011397",01-08-18,6365,06-08-18
"STK1199743","PGMBA011397",01-11-18,6365,06-11-18
"STK1199743","PGMBA011397",01-07-18,6365,06-07-18
"STK1199743","PGMBA011397",01-09-18,6365,06-09-18
"STK1199743","PGMBA011397",01-01-19,6365,06-01-19
"STK1199743","PGMBA011397",01-02-19,6365,06-02-19
"STK1199743","PGMBA011397",01-12-18,6365,06-12-18
"STK2379273","PGMBA011254",23-10-19,4442,28-10-19
"STK2387536","CWMBA010583",25-08-18,6695,30-08-18
"STK2387536","CWMBA010583",25-08-19,6695,30-08-19
"STK2387536","CWMBA010583",25-11-19,6695,30-11-19
"STK1199743","PGMBA011397",01-05-17,6365,06-05-17
"STK1199743","PGMBA011397",01-10-17,6365,06-10-17
"STK1199743","PGMBA011397",01-11-17,6365,06-11-17
"STK2379273","PGMBA011254",23-12-19,4442,28-12-19
"STK2379273","PGMBA011254",23-01-20,4442,28-01-20
"STK2379273","PGMBA011254",23-04-17,4442,28-04-17
"STK2379273","PGMBA011254",23-03-17,4442,28-03-17
"STK2379273","PGMBA011254",23-09-17,4442,28-09-17
"STK2379273","PGMBA011254",23-05-17,4442,28-05-17
"STK2379273","PGMBA011254",23-06-17,4442,28-06-17
"STK2379273","PGMBA011254",23-02-17,4442,28-02-17
"STK2379273","PGMBA011254",23-12-17,4442,28-12-17
"STK2379273","PGMBA011254",23-08-17,4442,28-08-17
"STK2379273","PGMBA011254",23-07-17,4442,28-07-17
"STK2379273","PGMBA011254",23-11-17,4442,28-11-17
"STK2379273","PGMBA011254",23-02-18,4442,28-02-18
"STK2379273","PGMBA011254",23-10-17,4442,28-10-17
"STK2379273","PGMBA011254",23-01-18,4442,28-01-18
"STK2379273","PGMBA011254",23-03-18,4442,28-03-18
"STK2379273","PGMBA011254",23-04-18,4442,28-04-18
"STK2379273","PGMBA011254",23-06-18,4442,28-06-18
"STK2379273","PGMBA011254",23-05-18,4442,28-05-18
"STK2379273","PGMBA011254",23-09-18,4442,28-09-18
"STK2379273","PGMBA011254",23-07-18,4442,28-07-18
"STK2379273","PGMBA011254",23-10-18,4442,28-10-18
"STK2379273","PGMBA011254",23-12-18,4442,28-12-18
"STK2379273","PGMBA011254",23-08-18,4442,28-08-18
"STK2379273","PGMBA011254",23-11-18,4442,28-11-18
"STK2379273","PGMBA011254",23-06-19,4442,28-06-19
"STK2379273","PGMBA011254",23-08-19,4442,28-08-19
"STK2379273","PGMBA011254",23-11-19,4442,28-11-19
"STK2379273","PGMBA011254",23-02-19,4442,28-02-19
"STK2373393","WYMBA004878",25-12-19,7006,30-12-19
"STK2373393","WYMBA004878",25-03-17,7006,30-03-17
"STK2373393","WYMBA004878",25-04-17,7006,30-04-17
"STK2373393","WYMBA004878",25-09-17,7006,30-09-17
"STK2373393","WYMBA004878",25-05-17,7006,30-05-17
"STK2373393","WYMBA004878",25-06-17,7006,30-06-17
"STK2373393","WYMBA004878",25-02-17,7006,02-03-17
"STK2373393","WYMBA004878",25-08-17,7006,30-08-17
"STK2373393","WYMBA004878",25-12-17,7006,30-12-17
"STK2373393","WYMBA004878",25-07-17,7006,30-07-17
"STK2373393","WYMBA004878",25-11-17,7006,30-11-17
"STK2373393","WYMBA004878",25-01-18,7006,30-01-18
"STK2373393","WYMBA004878",25-10-17,7006,30-10-17
"STK2373393","WYMBA004878",25-03-18,7006,30-03-18
"STK2373393","WYMBA004878",25-05-18,7006,30-05-18
"STK2373393","WYMBA004878",25-02-18,7006,02-03-18
"STK2373393","WYMBA004878",25-04-18,7006,30-04-18
"STK2373393","WYMBA004878",25-09-18,7006,30-09-18
"STK2373393","WYMBA004878",25-07-18,7006,30-07-18
"STK2373393","WYMBA004878",25-06-18,7006,30-06-18
"STK2373393","WYMBA004878",25-12-18,7006,30-12-18
"STK2373393","WYMBA004878",25-10-18,7006,30-10-18
"STK2373393","WYMBA004878",25-08-18,7006,30-08-18
"STK2373393","WYMBA004878",25-11-18,7006,30-11-18
"STK2373393","WYMBA004878",25-06-19,7006,30-06-19
"STK1852118","GNMBA016046",25-01-20,5111,30-01-20
"STK1852118","GNMBA016046",25-03-17,5111,30-03-17
"STK1852118","GNMBA016046",25-04-17,5111,30-04-17
"STK1852118","GNMBA016046",25-06-17,5111,30-06-17
"STK1852118","GNMBA016046",25-02-17,5111,02-03-17
"STK1852118","GNMBA016046",25-08-17,5111,30-08-17
"STK1852118","GNMBA016046",25-11-17,5111,30-11-17
"STK1852118","GNMBA016046",25-10-17,5111,30-10-17
"STK1852118","GNMBA016046",25-01-18,5111,30-01-18
"STK1852118","GNMBA016046",25-03-18,5111,30-03-18
"STK1852118","GNMBA016046",25-02-18,5111,02-03-18
"STK1852118","GNMBA016046",25-04-18,5111,30-04-18
"STK1852118","GNMBA016046",25-09-18,5111,30-09-18
"STK1852118","GNMBA016046",25-07-18,5111,30-07-18
"STK1852118","GNMBA016046",25-06-18,5111,30-06-18
"STK1852118","GNMBA016046",25-12-18,5111,30-12-18
"STK1852118","GNMBA016046",25-10-18,5111,30-10-18
"STK1852118","GNMBA016046",25-08-18,5111,30-08-18
"STK1852118","GNMBA016046",25-11-18,5111,30-11-18
"STK1852118","GNMBA016046",25-06-19,5111,30-06-19
"STK1852118","GNMBA016046",25-10-19,5111,30-10-19
"STK1852118","GNMBA016046",25-08-19,5111,30-08-19
"STK1852118","GNMBA016046",25-02-19,5111,02-03-19
"STK1852118","GNMBA016046",25-01-19,5111,30-01-19
"STK1852118","GNMBA016046",25-03-19,5111,30-03-19
"STK1852118","GNMBA016046",25-05-19,5111,30-05-19
"STK1852118","GNMBA016046",25-11-19,5111,30-11-19
"STK1852118","GNMBA016046",25-09-19,5111,30-09-19
"STK2385023","MPMBA009866",25-03-17,10351,30-03-17
"STK2385023","MPMBA009866",25-09-17,10351,30-09-17
"STK2385023","MPMBA009866",25-05-17,10351,30-05-17
"STK2385023","MPMBA009866",25-06-17,10351,30-06-17
"STK2385023","MPMBA009866",25-02-17,10351,02-03-17
"STK2385023","MPMBA009866",25-08-17,10351,30-08-17
"STK2385023","MPMBA009866",25-12-17,10351,30-12-17
"STK2385023","MPMBA009866",25-07-17,10351,30-07-17
"STK2385023","MPMBA009866",25-11-17,10351,30-11-17
"STK2385023","MPMBA009866",25-01-18,10351,30-01-18
"STK2385023","MPMBA009866",25-10-17,10351,30-10-17
"STK2385023","MPMBA009866",25-03-18,10351,30-03-18
"STK2385023","MPMBA009866",25-05-18,10351,30-05-18
"STK2385023","MPMBA009866",25-02-18,10351,02-03-18
"STK2385023","MPMBA009866",25-04-18,10351,30-04-18
"STK2385023","MPMBA009866",25-09-18,10351,30-09-18
"STK2385023","MPMBA009866",25-07-18,10351,30-07-18
"STK2385023","MPMBA009866",25-06-18,10351,30-06-18
"STK2385023","MPMBA009866",25-12-18,10351,30-12-18
"STK2385023","MPMBA009866",25-10-18,10351,30-10-18
"STK2385023","MPMBA009866",25-08-18,10351,30-08-18
"STK2385023","MPMBA009866",25-11-18,10351,30-11-18
"STK2385023","MPMBA009866",25-01-19,10351,30-01-19
"STK1238269","BMMBA012916",01-02-20,14031,06-02-20
"STK1238269","BMMBA012916",01-01-20,14031,06-01-20
"STK1238269","BMMBA012916",03-06-20,14031,08-06-20
"STK1238269","BMMBA012916",01-07-17,14031,06-07-17
"STK1238269","BMMBA012916",01-04-17,14031,06-04-17
"STK1238269","BMMBA012916",01-05-17,14031,06-05-17
"STK1238269","BMMBA012916",01-10-17,14031,06-10-17
"STK1238269","BMMBA012916",01-06-17,14031,06-06-17
"STK1238269","BMMBA012916",01-09-17,14031,06-09-17
"STK2379273","PGMBA011254",23-01-19,4442,28-01-19
"STK2379273","PGMBA011254",23-07-19,4442,28-07-19
"STK2379273","PGMBA011254",23-03-19,4442,28-03-19
"STK2379273","PGMBA011254",23-05-19,4442,28-05-19
"STK2379273","PGMBA011254",23-09-19,4442,28-09-19
"STK2373393","WYMBA004878",25-01-20,7006,30-01-20
"STK2373393","WYMBA004878",25-04-19,7006,30-04-19
"STK2373393","WYMBA004878",25-08-19,7006,30-08-19
"STK2373393","WYMBA004878",25-10-19,7006,30-10-19
"STK2373393","WYMBA004878",25-02-19,7006,02-03-19
"STK2373393","WYMBA004878",25-01-19,7006,30-01-19
"STK2373393","WYMBA004878",25-07-19,7006,30-07-19
"STK2373393","WYMBA004878",25-03-19,7006,30-03-19
"STK2373393","WYMBA004878",25-05-19,7006,30-05-19
"STK2373393","WYMBA004878",25-11-19,7006,30-11-19
"STK2373393","WYMBA004878",25-09-19,7006,30-09-19
"STK1852118","GNMBA016046",25-02-20,5111,01-03-20
"STK1852118","GNMBA016046",25-12-19,5111,30-12-19
"STK1852118","GNMBA016046",25-09-17,5111,30-09-17
"STK1852118","GNMBA016046",25-05-17,5111,30-05-17
"STK1852118","GNMBA016046",25-12-17,5111,30-12-17
"STK1852118","GNMBA016046",25-07-17,5111,30-07-17
"STK1852118","GNMBA016046",25-05-18,5111,30-05-18
"STK1852118","GNMBA016046",25-07-19,5111,30-07-19
"STK2385023","MPMBA009866",25-04-17,10351,30-04-17
"STK1238269","BMMBA012916",01-03-17,14031,06-03-17
"STK1238269","BMMBA012916",01-08-17,14031,06-08-17
"STK1238269","BMMBA012916",01-12-17,14031,06-12-17
"STK1238269","BMMBA012916",01-11-17,14031,06-11-17
"STK1238269","BMMBA012916",01-01-18,14031,06-01-18
"STK1238269","BMMBA012916",01-02-18,14031,06-02-18
"STK1238269","BMMBA012916",01-06-18,14031,06-06-18
"STK1238269","BMMBA012916",01-03-18,14031,06-03-18
"STK1238269","BMMBA012916",01-04-18,14031,06-04-18
"STK1238269","BMMBA012916",01-05-18,14031,06-05-18
"STK1238269","BMMBA012916",01-10-18,14031,06-10-18
"STK1238269","BMMBA012916",01-08-18,14031,06-08-18
"STK1238269","BMMBA012916",01-11-18,14031,06-11-18
"STK1238269","BMMBA012916",01-07-18,14031,06-07-18
"STK1238269","BMMBA012916",01-09-18,14031,06-09-18
"STK1238269","BMMBA012916",01-07-19,14031,06-07-19
"STK1238269","BMMBA012916",01-05-19,14031,06-05-19
"STK1238269","BMMBA012916",01-09-19,14031,06-09-19
"STK1238269","BMMBA012916",01-01-19,14031,06-01-19
"STK1238269","BMMBA012916",01-02-19,14031,06-02-19
"STK1238269","BMMBA012916",01-12-18,14031,06-12-18
"STK1238269","BMMBA012916",01-11-19,14031,06-11-19
"STK1238269","BMMBA012916",01-03-19,14031,06-03-19
"STK1238269","BMMBA012916",01-08-19,14031,06-08-19
"STK1238269","BMMBA012916",01-06-19,14031,06-06-19
"STK1238269","BMMBA012916",01-12-19,14031,06-12-19
"STK1238269","BMMBA012916",01-10-19,14031,06-10-19
"STK2389299","POMBA010820",25-03-17,13503,30-03-17
"STK2389299","POMBA010820",25-02-17,13503,02-03-17
"STK2382415","NPMBA005066",25-02-17,7708,02-03-17
"STK2382415","NPMBA005066",25-12-18,7708,30-12-18
"STK2382415","NPMBA005066",25-08-19,7708,30-08-19
"STK2382415","NPMBA005066",25-07-19,7708,30-07-19
"STK2383238","NTMBA008272",25-03-17,7596,30-03-17
"STK2383238","NTMBA008272",25-04-17,7596,30-04-17
"STK2383238","NTMBA008272",25-09-17,7596,30-09-17
"STK2383238","NTMBA008272",25-05-17,7596,30-05-17
"STK2383238","NTMBA008272",25-06-17,7596,30-06-17
"STK2383238","NTMBA008272",25-02-17,7596,02-03-17
"STK2383238","NTMBA008272",25-12-17,7596,30-12-17
"STK2383238","NTMBA008272",25-07-17,7596,30-07-17
"STK2383238","NTMBA008272",25-11-17,7596,30-11-17
"STK2383238","NTMBA008272",25-02-18,7596,02-03-18
"STK2383238","NTMBA008272",25-10-17,7596,30-10-17
"STK2383238","NTMBA008272",25-01-18,7596,30-01-18
"STK2383238","NTMBA008272",25-03-18,7596,30-03-18
"STK2383238","NTMBA008272",25-05-18,7596,30-05-18
"STK2383238","NTMBA008272",25-09-18,7596,30-09-18
"STK2383238","NTMBA008272",25-07-18,7596,30-07-18
"STK2383238","NTMBA008272",25-06-18,7596,30-06-18
"STK2383238","NTMBA008272",25-12-18,7596,30-12-18
"STK2383238","NTMBA008272",25-08-18,7596,30-08-18
"STK2383238","NTMBA008272",25-01-19,7596,30-01-19
"STK2383540","CWMBA010440",25-01-20,7571,30-01-20
"STK2389299","POMBA010820",25-04-17,13503,30-04-17
"STK2389299","POMBA010820",25-05-17,13503,30-05-17
"STK2389299","POMBA010820",25-06-17,13503,30-06-17
"STK2389299","POMBA010820",25-08-17,13503,30-08-17
"STK2389299","POMBA010820",25-07-17,13503,30-07-17
