,team_won,team_lost,winning_score,losing_score,winning_rank,losing_rank
26140,Next Generation,Spotnet,2,0,,
26141,inchk1ng,ERACOST,2,0,,
26142,ERACOST,Derank Machine,2,0,,
26143,inchk1ng,Anti Eco Eco Club,2,0,,
26144,TeamOne,Isurus,2,1,,
26145,Splyce,Prospects,2,0,,
26146,RONIN,Gale Force,2,1,,
26147,C4,Keyd,2,0,,
26148,SK,Immortals,16,12,,
26149,INTZ,EN9MY,2,1,,
26150,FURIA,Black Dragons,2,0,12.0,
26151,Renegades,Splyce,16,1,,
26152,Immortals,SK,16,8,,
26153,Splyce,Renegades,16,4,,
26154,Gale Force,subtLe,2,0,,
26155,Prospects,Gatekeepers,2,0,,
26156,RONIN,Just A Glimpse,2,0,,
26157,Misfits,Luminosity,16,14,,
26158,Splyce,Fows Money Crew,2,0,,
26159,Complexity,Rogue,16,7,13.0,
26160,Misfits,Luminosity,16,14,,
26161,Keymotion,Malvinas,16,10,,
26162,Complexity,Rogue,16,9,13.0,
26163,LDLC,HAVU,2,1,,
26164,BIG,FaZe,16,10,9.0,29.0
26165,Astralis,Heroic,16,12,7.0,4.0
26166,NASR,Next Generation,2,1,,
26167,OPAA,Fragsters,2,0,,
26168,Kinguin,Red Reserve,2,0,,
26169,Singularity,BX3,2,1,,
26170,FaZe,BIG,16,8,29.0,9.0
26171,Astralis,Heroic,16,6,7.0,4.0
26172,Envy,HellRaisers,19,16,,
26173,LDLC,GoodJob,2,0,,
26174,North,G2,16,7,,3.0
26175,HAVU,CHAOS,2,1,,
26176,Red Reserve,Sharks,2,0,,
26177,Kinguin,x6tence,2,0,,
26178,PENTA,mousesports,4,3,,8.0
26179,Envy,HellRaisers,16,14,,
26180,G2,North,16,9,3.0,
26181,OPAA,SPRITTET,2,0,,
26182,RvN,Spotnet,2,0,,
26183,Tricked,EnVyUs Academy,2,0,,
26184,Fragsters,Odense,2,0,,
26185,mousesports,Dynasty fe,8,3,8.0,
26186,Nemiga,Quantum Bellator Fire,3,0,,
26187,GoodJob,VenatoreS,16,9,,
26188,FlipSid3,mousesports,10,5,,8.0
26189,GoodJob,flushafanclub,16,13,,
26190,WASD,VenatoreS,16,9,,
26191,WASD,GoodJob,16,11,,
26192,VenatoreS,flushafanclub,16,8,,
26193,MVP PK,Bulldozer,2,0,,
26194,Broken Alliance,Adaptation,2,1,,
26195,Ghost,Liquid,16,14,,14.0
26196,SK,Luminosity,16,12,,
26197,Liquid,Ghost,16,9,14.0,
26198,SK,Luminosity,16,4,,
26199,Misfits,CLG,16,8,,
26200,OpTic,Rogue,16,12,,
26201,CLG,Misfits,16,9,,
26202,OpTic,Rogue,16,4,,
26203,Next Generation,Jebaited,2,0,,
26204,SPRITTET,ZetMac,2,1,,
26205,eXtatus,Imperial,2,1,,
26206,FaZe,mousesports,16,14,29.0,8.0
26207,GODSENT,Heroic,16,9,,4.0
26208,CHAOS,Spirit Academy,16,10,,
26209,Red Reserve,pro100,16,7,,
26210,Heroic,GODSENT,16,10,4.0,
26211,Kinguin,KlikTech,16,8,,
26212,mousesports,FaZe,16,9,8.0,29.0
26213,OPAA,Homeless,2,0,,
26214,LDLC,MAXIMUSS,16,5,,
26215,x6tence,Outlaws,16,4,,
26216,GoodJob,WASD,16,8,,
26217,HAVU,VITALIS,16,8,,
26218,Sharks,paris,1,0,,
26219,NASR,Limitless,2,1,,
26220,Wolsung,Berzerk,1,0,,
26221,BIG,HellRaisers,16,11,9.0,
26222,G2,Astralis,16,6,3.0,7.0
26223,Wolsung,QuietPlease,16,2,,
26224,FlipSid3,Dynasty fe,11,4,,
26225,Fragsters,HS PÅ LAGER,2,0,,
26226,G2,Astralis,16,9,3.0,7.0
26227,HellRaisers,BIG,16,7,,9.0
26228,FlipSid3,PENTA,6,4,,
26229,calmface,Berzerk,1,0,,
26230,calmface,Wolsung,19,17,,
26231,Odense,Faceit Grind,2,0,,
26232,pro100,PRIDE,16,14,,
26233,Quantum Bellator Fire,Spirit Academy,2,1,,
26234,PENTA,Dynasty fe,12,7,,
26235,PRIDE,Overrated,16,7,,
26236,Berzerk,QuietPlease,16,9,,
26237,EnVyUs Academy,pro100,19,16,,
26238,BRB20,Corvidae,2,1,,
26239,Riotous Raccoons,Masterminds,2,0,,
26240,Flash,TheMongolz,16,9,,
26241,Flash,5POWER,16,8,,
26242,Flash,BOOT,16,12,,
26243,UYA,New4,1,0,,
26244,ViCi,BOOT,16,4,,
26245,NRG,Splyce,16,5,,
26246,CLG,Cloud9,16,12,,
26247,NRG,Splyce,19,16,,
26248,CLG,Cloud9,16,11,,
26249,District 7,Eanix,2,0,,
26250,OpTic,Ghost,16,10,,
26251,SK,Liquid,16,3,,14.0
26252,Liquid,SK,16,12,14.0,
26253,OpTic,Ghost,16,5,,
26254,GODSENT,mousesports,19,16,,8.0
26255,fnatic,BIG,16,11,30.0,9.0
26256,Spotnet,They Don't Know,1,0,,
26257,RvN,Yalla,2,1,,
26258,fnatic,BIG,16,9,30.0,9.0
26259,Heroic,HellRaisers,16,14,4.0,
26260,FaZe,G2,16,12,29.0,3.0
26261,Heroic,HellRaisers,16,8,4.0,
26262,FaZe,G2,16,3,29.0,3.0
26263,EnVyUs Academy,Overrated,16,10,,
26264,pro100,PRIDE,16,14,,
26265,Corvidae,Noxide,2,1,,
26266,Masterminds,Legacy,2,1,,
26267,CS00,YETTI,2,0,,
26268,Kings,BRB20,2,0,,
26269,AVANT,Riotous Raccoons,2,0,,
26270,5POWER,UYA,16,6,,
26271,TheMongolz,UYA,16,12,,
26272,ViCi,5POWER,16,10,,
26273,Stormborns,Native,2,0,,
26274,Adaptation,Sentinel,2,1,,
26275,Black Dragons,Malvinas,16,11,,
26276,TeamOne,Keymotion,16,5,,
26277,Spirit,undefined,16,2,15.0,
26278,Spirit,BX3,16,11,15.0,
26279,PRIDE,Quantum Bellator Fire,2,0,,
26280,Nemiga,Spirit Academy,2,1,,
26281,eXtatus,undefined,16,2,,
26282,undefined,BX3,16,10,,
26283,eXtatus,Spirit,16,14,,15.0
26284,5POWER,New4,1,0,,
26285,BRB20,Legacy,2,0,,
26286,Riotous Raccoons,Corvidae,2,0,,
26287,AVANT,Noxide,2,0,,
26288,Kings,Masterminds,2,0,,
26289,EMP,5POWER,19,17,,
26290,EMP,TheMongolz,16,12,,
26291,EMP,BOOT,16,13,,
26292,Broken Alliance,Final Feature,2,1,,
26293,Swole Patrol,Carpe Diem,2,0,,
26294,Cloud9,Rise Nation,2,1,,
26295,Carpe Diem,Bibby & The Boys,2,0,,
26296,Swole Patrol,n3b's Money Crew,2,0,,
26297,Rise Nation,CLG,2,1,,
26298,Snabbabrillor,demonlaget,2,1,,
26299,Denial,Adaptation,2,0,,
26300,District 7,Fows Money Crew,2,0,,
26301,eXtatus,Crowns,2,1,,
26302,Adaptation,Gorilla Core,2,1,,
26303,Cloud9,Complexity,2,0,,13.0
26304,Imperial,Red Reserve,2,0,,
26305,demonlaget,Bojestvata,2,1,,
26306,Quantum Bellator Fire,CHAOS,2,0,,
26307,Denial,Down To Frag,2,0,,
26308,District 7,Rise Nation,2,0,,
26309,Envy,Gambit,2,0,,1.0
26310,Fows Money Crew,Mythic,1,0,,
26311,eEriness,GUNRUNNERS,2,0,,
26312,Fragsters,Vega Squadron,2,0,,
26313,Tricked,AVANGAR,2,0,,
26314,ONEGODLIKE,KritConfirm,2,1,,
26315,Gambit,BIG,2,1,1.0,9.0
26316,Entity,Eternal,2,0,,
26317,Tricked,Red Reserve,2,1,,
26318,ECLOT,Overwalk,2,0,,
26319,Vega Squadron,ALTERNATE aTTaX,2,1,,
26320,AVANGAR,spray'n'pray,2,0,,
26321,Fragsters,undefined,2,0,,
26322,Violight,Xunwu Teamwork,2,0,,
26323,Envy,G2,2,1,,3.0
26324,Snabbabrillor,30minuter,1,0,,
26325,Flash,ViCi,2,0,,
26326,SCARZ Absolute,MISO,2,0,,
26327,Kings,AVANT,3,2,,
26328,SCARZ Absolute,Anti Liliy,2,0,,
26329,ViCi,BOOT-d[S],2,0,,
26330,Mineski,Rekt,2,0,,
26331,GoldenMix,Action Live,2,1,,
26332,MISO,Impulse,2,1,,
26333,BOOT-d[S],UYA,2,0,,
26334,AVANT,Legacy,2,1,,
26335,Rise Nation,NRG,2,1,,
26336,CLG,Tempo Storm,2,0,,
26337,Complexity,Renegades,2,0,13.0,
26338,EnVyUs Academy,Epsilon,2,0,,
26339,Denial,Gale Force,16,10,,
26340,Adaptation,Splyce,19,17,,
26341,Fows Money Crew,Van Dyke Browns,16,10,,
26342,Gorilla Core,oBBg,16,9,,
26343,District 7,Prospects,16,10,,
26344,Rise Nation,Tempo Storm,16,10,,
26345,Mythic,nXs,16,11,,
26346,BIG,NIP,2,0,9.0,6.0
26347,Cloud9,L4Org,2,1,,
26348,Down To Frag,JBellosNutyCrew,16,11,,
26349,HAVU,PANTHERS,2,0,,
26350,District 7,Velocity,2,0,,
26351,Sentinel,Heaven's Devils,2,0,,
26352,Mythic,RONIN,2,0,,
26353,eXtatus,DIVIZON,2,1,,
26354,WASD,Vexed Academy,22,20,,
26355,Crowns,Refuse,2,0,,
26356,Imperial,Invictus Aquilas,2,0,,
26357,Space Soldiers,VITALIS,2,0,,
26358,x6tence,CeX,1,0,,
26359,x6tence,PANTHERS,16,5,,
26360,Comanche,Izako Boars,2,0,,
26361,Red Reserve,Tricked,2,1,,
26362,GoodJob,Nodachi,16,10,,
26363,CeX,Reason,2,0,,
26364,fish123,Method,2,0,,
26365,Spartak,CeX,1,0,,
26366,x6tence,Nodachi,16,7,,
26367,Vexed Academy,Squared,16,11,,
26368,GoodJob,Spartak,16,7,,
26369,FlipSid3,Kinguin,2,0,,
26370,PANTHERS,CeX,16,13,,
26371,Uniquestars,coREA,3,0,,
26372,Outlaws,WASD,16,8,,
26373,Spirit Academy,GoodJob,16,13,,
26374,WASD,Squared,16,5,,
26375,Outlaws,Vexed Academy,16,2,,
26376,Aerowolf,Orange,2,0,,
26377,Kings,Chiefs,2,1,,
26378,Recca,DeToNator,2,0,,
26379,CS00,Entry,2,0,,
26380,Athletico,Grayhound,2,1,,
26381,Flash,New4,16,4,,
26382,Flash,ViCi,16,6,,
26383,Flash,UYA,16,3,,
26384,UYA,ViCi,16,13,,
26385,Complexity,Rise Nation,2,1,13.0,
26386,TeamOne,Hafnet,2,0,,
26387,Rise Nation,Nitrious,2,1,,
26388,Eanix,Down To Frag,2,0,,
26389,Rise Nation,Tempo Storm,16,13,,
26390,Complexity,L4Org,16,4,13.0,
26391,Tempo Storm,RONIN,16,10,,
26392,L4Org,Down To Frag,16,14,,
26393,Rise Nation,Splyce,16,13,,
26394,Complexity,Gale Force,16,9,13.0,
26395,Space Soldiers,North Academy,2,1,,
26396,CeX,GoodJob,19,15,,
26397,FlipSid3,Epsilon,2,0,,
26398,PRIDE,Binary Dragons,2,0,,
26399,x6tence,GoodJob,1,0,,
26400,fish123,Reason,2,0,,
26401,Method,CeX,2,0,,
26402,PANTHERS,GoodJob,1,0,,
26403,Spartak,Nodachi,16,0,,
26404,Comanche,Revival,16,14,,
26405,PANTHERS,Nodachi,16,9,,
26406,Spartak,x6tence,16,3,,
26407,VITALIS,Nexus,2,1,,
26408,PRIDE,Outlaws,16,8,,
26409,Binary Dragons,Kinguin,16,10,,
26410,Izako Boars,Refuse,16,12,,
26411,PANTHERS,Spartak,16,13,,
26412,CeX,Nodachi,16,4,,
26413,PRIDE,undefined,16,14,,
26414,Outlaws,Red Reserve,16,13,,
26415,Binary Dragons,GameplayDNA,16,10,,
26416,volgare,Dzirkstele,16,3,,
26417,Kinguin,GoodJob,16,7,,
26418,Born in Mongolia,KhARUM,2,1,,
26419,Grayhound,Chiefs,2,1,,
26420,Kheegui,TheLegendOf,2,0,,
26421,YETTI,ikarus,2,0,,
26422,EMP,UYA,16,6,,
26423,EMP,Flash,16,6,,
26424,ViCi,New4,19,16,,
26425,ViCi,EMP,16,5,,
26426,Black Jaguar,Stormborns,2,1,,
26427,Native,Luccini,2,0,,
26428,Complexity,Sizzle,16,13,13.0,
26429,Tempo Storm,FootGang,16,2,,
26430,Down To Frag,Blackwoodproductions,19,15,,
26431,Black Dragons,Keymotion,2,1,,
26432,Rise Nation,squadmoveout,16,8,,
26433,RONIN,Mythic,16,10,,
26434,Gale Force,Denial,16,10,,
26435,Splyce,Blight,16,2,,
26436,L4Org,On The Run,16,3,,
26437,GameplayDNA,Imperial,19,17,,
26438,Kinguin,roughtimes,16,13,,
26439,Outlaws,Quantum Bellator Fire,16,10,,
26440,GoodJob,Baghlan,16,5,,
26441,undefined,LDLC,16,6,,
26442,Binary Dragons,Spirit Academy,16,4,,
26443,PRIDE,PACT,16,7,,
26444,Red Reserve,icek0ldt,16,6,,
26445,Energy,Goliath,2,0,,
26446,Mineski,rTE,2,1,,
26447,Denial,Swole Patrol,2,0,,
26448,Swole Patrol,Toast2Coast,2,0,,
26449,Denial,Tempo Storm,2,0,,
26450,eSuba,eEriness,2,1,,
26451,Energy,Isurus,2,0,,
26452,Big 5,Zeta Strike,2,0,,
26453,Chiefs,Squared,2,0,,
26454,ALTERNATE aTTaX,PENTA,1,0,,
26455,eXtatus,Temp.no,16,14,,
26456,Squared,FTW.Evo,16,4,,
26457,Imperial,PRIDE,16,4,,
26458,undefined,PENTA,1,0,,
26459,BOOT-d[S],TheMongolz,2,1,,
26460,Bpro,FUKS-B,16,6,,
26461,PRIDE,Bpro,16,11,,
26462,Eclipse.o,New4,16,14,,
26463,Flash,LGD,19,15,,
26464,ANTI ECO,subtLe,16,10,,
26465,EHOME,BOOT,16,10,,
26466,LDDM,Furious,2,0,,
26467,Gatekeepers,North Academy,19,16,,
26468,WySix,undefined,19,17,,
26469,eXtatus,Squared,16,12,,
26470,CHUPAS,ALTERNATE aTTaX,2,1,,
26471,Gux & Friends,Forcebuy,2,0,,
26472,iGame.com,Planetkey,1,0,,
26473,eSuba,Nemiga,16,4,,
26474,GoodJob,Squared,2,1,,
26475,Quantum Bellator Fire,Refuse,2,1,,
26476,VITALIS,undefined,16,14,,
26477,CHAOS,forZe,2,1,,17.0
26478,TTFU,DEEZ NUTS,2,0,,
26479,eSuba,Bpro,16,9,,
26480,eXtatus,MeMyself&I,2,0,,
26481,eSuba,FUKS-B,16,9,,
26482,Gux & Friends,PRIDE,16,13,,
26483,WySix,Forcebuy,16,5,,
26484,iGame.com,undefined,16,8,,
26485,eXtatus,PENTA,16,14,,
26486,Forcebuy,Gux & Friends,16,12,,
26487,Chiefs,BOOT-d[S],2,1,,
26488,WySix,PRIDE,16,12,,
26489,EnVyUs Academy,OPAA,16,3,,
26490,AVANGAR,GoodJob,2,0,,
26491,Outlaws,Nemiga,16,7,,
26492,Bpro,iGame.com,19,17,,
26493,eXtatus,Imperial,16,7,,
26494,TheMongolz,Signature,2,1,,
26495,FGE,ex-Synthetik,1,0,,
26496,District 7,Pnda,16,8,,
26497,PENTA,iGame.com,16,11,,
26498,WySix,Playing Ducks,19,17,,
26499,EnVyUs Academy,Orimligt,2,0,,
26500,PENTA,KlikTech,16,6,,
26501,PENTA,WySix,16,13,,
26502,North Academy,Team123,16,8,,
26503,PENTA,Gux & Friends,16,11,,
26504,VITALIS,iGame.com,16,13,,
26505,TTFU,myRevenge,16,12,,
26506,Gatekeepers,EnVyUs Academy,16,13,,
26507,Orimligt,Defusekids,16,7,,
26508,iGame.com,Quantum Bellator Fire,16,7,,
26509,North Academy,Playing Ducks,16,13,,
26510,DEEZ NUTS,Bpro,16,4,,
26511,EnVyUs Academy,Defusekids,16,12,,
26512,Gatekeepers,Orimligt,16,11,,
26513,AVANGAR,Spirit Academy,16,11,,
26514,Imperial,PRIDE,16,6,,
26515,iGame.com,eXtatus,16,6,,
26516,GoodJob,forZe,16,13,,17.0
26517,iGame.com,PRIDE,16,13,,
26518,BOOT-d[S],Signature,2,0,,
26519,Chiefs,TheMongolz,2,1,,
26520,AVANT,Funkd,22,19,,
26521,TeamOne,paiN,2,0,,
26522,WySix,Planetkey,16,9,,
26523,Team123,WySix,16,14,,
26524,PENTA,pro100,16,12,,
26525,iGame.com,Playing Ducks,16,12,,
26526,PRIDE,Gatekeepers,19,16,,
26527,Playing Ducks,undefined,16,11,,
26528,iGame.com,Epsilon,16,10,,
26529,Nemiga,forZe,2,0,,17.0
26530,Grayhound,NSPR,16,14,,
26531,TheMongolz,Grayhound,16,12,,
26532,Recca,Grayhound,16,12,,
26533,Chiefs,Tainted Minds,16,13,,
26534,BOOT-d[S],Recca,16,2,,
26535,Chiefs,BOOT-d[S],16,9,,
26536,ownage,Rise Nation,3,2,,
26537,Rise Nation,Bee's Money Crew,2,0,,
26538,Grayhound,MVP Project,1,0,,
26539,SK,TeamOne,2,1,,
26540,Bee's Money Crew,Complexity,16,12,,13.0
26541,ownage,Rise Nation,2,1,,
26542,Bee's Money Crew,CLG Academy,16,12,,
26543,ownage,Bee's Money Crew,2,1,,
26544,KlikTech,Gux & Friends,16,8,,
26545,Complexity,District 7,16,14,13.0,
26546,Gux & Friends,Playing Ducks,16,12,,
26547,undefined,Gatekeepers,16,14,,
26548,AlienTech,Defining Stars,3,0,,
26549,District 7,RONIN,19,17,,
26550,Rise Nation,Complexity,2,1,,13.0
26551,Spartak,Spirit Academy,2,1,,
26552,Gatekeepers,CHAOS,2,1,,
26553,TeamOne,Merciless,2,0,,
26554,CLG Red,CyberBullies,16,3,,
26555,Mask Off,Frigid,16,8,,
26556,SetToDestroyX,Modus Awperandi,16,12,,
26557,Blue,Voltage,16,3,,
26558,Rise Nation,Dignitas fe,16,3,,
26559,eXtatus,Bpro,16,14,,
26560,Merciless,Furious,16,13,,
26561,Frigid,CLG Red,16,10,,
26562,TeamOne,Factory Assault,16,5,,
26563,Dignitas fe,SetToDestroyX,16,14,,
26564,Complexity,District 7,2,0,13.0,
26565,Bee's Money Crew,Blue,16,6,,
26566,Tricked,undefined,19,16,,
26567,Zoctai,ballogando,16,4,,
26568,Five Alive,Voltage,16,3,,
26569,Mask Off,Von Steuben,16,1,,
26570,Rise Nation,Modus Awperandi,16,4,,
26571,TYLOO,ViCi,3,0,,
26572,New4,Wings,16,11,,
26573,Eclipse.o,NGA.G,16,12,,
26574,Ajax,Enter,16,6,,
26575,Pnda,FlipSid3 Academy,16,1,,
26576,Mask Off,FGE,16,7,,
26577,Bojestvata,GameplayDNA,2,1,,
26578,WySix,Bpro,16,10,,
26579,FlipSid3,Gatekeepers,16,12,,
26580,Zoctai,EPG,16,8,,
26581,Gux & Friends,PRIDE,16,11,,
26582,Eternal,JMD,2,0,,
26583,PRIDE,FlipSid3,16,14,,
26584,Tricked,ballogando,16,4,,
26585,Tricked,PRIDE,16,14,,
26586,FlipSid3,Team123,16,8,,
26587,Spirit Academy,AVANGAR,2,0,,
26588,Signature,MVP Project,16,13,,
26589,Chiefs,MVP Project,16,8,,
26590,Legacy,Masterminds,16,7,,
26591,Funkd,TRIDENT Storm,16,4,,
26592,Grayhound,Athletico,16,5,,
26593,BOOT-d[S],NSPR,16,5,,
26594,Riotous Raccoons,Funky Monkeys,16,7,,
26595,Chiefs,7642,1,0,,
26596,Chiefs,TheMongolz,16,8,,
26597,Rise Nation,FGE,16,14,,
26598,AVANT,Funky Monkeys,1,0,,
26599,ViCi,UYA,2,1,,
26600,Flash,FIVE,16,10,,
26601,Guerrilla Tactics,The Foundation,16,10,,
26602,Invictus,BOOT,16,11,,
26603,Ajax,The Foundation,16,13,,
26604,Miami Flamingos,Mythic,16,13,,
26605,TYLOO,EHOME,2,0,,
26606,Blight,Guerrilla Tactics,16,9,,
26607,Rise Nation,District 7,2,0,,
26608,6sense,New Arise,2,0,,
26609,Eanix,ex-Synthetik,16,12,,
26610,RONIN,Denial,16,9,,
26611,CLG Academy,Blight,16,12,,
26612,Eanix,Denial,16,13,,
26613,anoniempjes123,GG,2,0,,
26614,Spirit,Gux & Friends,19,16,15.0,
26615,Space Soldiers,PENTA,19,17,,
26616,Kinguin,Gatekeepers,16,6,,
26617,FlipSid3,pro100,16,12,,
26618,AFCA,MAESTRO,2,0,,
26619,Epsilon,PENTA,16,12,,
26620,Tricked,Zoctai,16,8,,
26621,FlipSid3,Gux & Friends,16,13,,
26622,VITALIS,pro100,16,10,,
26623,Space Soldiers,PRIDE,16,14,,
26624,Epsilon,FlipSid3,16,11,,
26625,ballogando,EPG,16,10,,
26626,PRIDE,undefined,16,9,,
26627,FlipSid3,Space Soldiers,16,5,,
26628,Recca,Chiefs,16,12,,
26629,Space Soldiers,Team123,1,0,,
26630,Riotous Raccoons,Masterminds,16,1,,
26631,Chiefs,NSPR,16,8,,
26632,Chiefs,Signature,16,6,,
26633,Chiefs,Grayhound,16,1,,
26634,Grayhound,BOOT-d[S],16,14,,
26635,EMP,EHOME,16,9,,
26636,Ajax,Guerrilla Tactics,16,11,,
26637,Ben's Anime Team,ANTI ECO,16,7,,
26638,Rise Nation,Beacon,16,4,,
26639,ANTI ECO,Guerrilla Tactics,16,6,,
26640,Isurus,Keymotion,2,0,,
26641,Ajax,Ben's Anime Team,16,11,,
26642,District 7,ex-Synthetik,22,18,,
26643,RONIN,Miami Flamingos,16,11,,
26644,Enter,FlipSid3 Academy,1,0,,
26645,Mask Off,Beacon,16,11,,
26646,CLG Academy,Ben's Anime Team,16,10,,
26647,Gux & Friends,WySix,16,4,,
26648,HAVU,Team123,2,1,,
26649,WySix,ALTERNATE aTTaX,16,13,,
26650,undefined,pro100,16,6,,
26651,Planetkey,Bpro,16,14,,
26652,Nexus,pro100,25,21,,
26653,KlikTech,Bpro,16,14,,
26654,eXtatus,Gatekeepers,16,4,,
26655,Keymotion,Eanix,2,0,,
26656,Enter,AiM,1,0,,
26657,SUPERTEAM,PainFuL,16,2,,
26658,EnVyUs Academy,Astralis,2,0,,7.0
26659,BIG,AliGon,16,11,9.0,
26660,iGame.com,Team123,16,10,,
26661,Immortals,G2,16,6,,3.0
26662,Grayhound,iGame.com,16,11,,
26663,KPI,undefined,16,14,,
26664,Invictus,CLG,1,0,,
26665,Riotous Raccoons,KPI,16,8,,
26666,Chiefs,Team123,1,0,,
26667,New4,Red Reserve,2,0,,
26668,BOOT-d[S],Tengri,16,13,,
26669,Nexus,Zcorpio,16,12,,
26670,HAVU,Flipside Pugs,16,11,,
26671,HAVU,Licht,16,10,,
26672,HAVU,ONEGODLIKE,16,5,,
26673,NGA.G,Pixel Kings,16,11,,
26674,SkitLite,HegemonyPerson,16,1,,
26675,ViCi,HAVU,16,12,,
26676,GameAgents,Space Soldiers,16,12,,
26677,Upset,Vega Squadron,16,11,,
26678,Guerrilla Tactics,Funky Monkeys,19,16,,
26679,CLG Academy,Legacy,16,7,,
26680,Rise Nation,Velocity,16,4,,
26681,ex-Synthetik,Upset,16,8,,
26682,Funky Monkeys,T.O.T,16,10,,
26683,spray'n'pray,HAVU,16,13,,
26684,EPG,Tricksters,16,12,,
26685,eXtatus,AliGon,16,2,,
26686,LOG,Rogue Academy,16,9,,
26687,LOG,e-Leet,2,0,,
26688,ViCi,Ajax,1,0,,
26689,Quantum Bellator Fire,Eastern Vikings,16,1,,
26690,EPG,Epsilon,16,14,,
26691,New4,WASD,2,0,,
26692,FIVE,oXzone,2,0,,
26693,Funkd,Forcebuy,16,3,,
26694,TRIDENT Storm,TTFU,16,6,,
26695,Recca,ZEN,2,0,,
26696,Recca,BootKamp fe,2,0,,
26697,Astralis,Virtus.pro,2,1,7.0,5.0
26698,MVP PK,Immunity,2,0,,
26699,Merciless,Black Dragons,2,0,,
26700,KoN Sweden,KoN Denmark,16,5,,
26701,Imperial,Defusekids,2,0,,
26702,KoN Denmark,KoN Norway,16,13,,
26703,Dignitas,LDLC,2,1,,
26704,KoN Norway,KoN Iceland,16,4,,
26705,KoN Denmark,KoN Finland,16,4,,
26706,North Academy,Imperial,2,1,,
26707,LDLC,iGame.com,2,1,,
26708,ViCi,EHOME,2,0,,
26709,PENTA,Dignitas,16,8,,
26710,Flash,EMP,16,11,,
26711,Dignitas,LDLC,16,8,,
26712,ViCi,Flash,16,9,,
26713,PENTA,iGame.com,16,14,,
26714,Mineski,m0nster,1,0,,
26715,EHOME,EMP,16,12,,
26716,Mythic,xoxo,16,7,,
26717,subtLe,The Foundation,16,9,,
26718,Eanix,CLG Academy,16,8,,
26719,Beacon,FlipSid3 Academy,16,4,,
26720,FGE,Enter,16,11,,
26721,Rise Nation,Guerrilla Tactics,16,6,,
26722,Mask Off,The Foundation,19,16,,
26723,District 7,Ajax,16,8,,
26724,Outlaws,Planetkey,2,0,,
26725,Epsilon,ALTERNATE aTTaX,16,14,,
26726,VITALIS,Gux & Friends,16,5,,
26727,Team123,Gatekeepers,16,9,,
26728,eXtatus,Binary Dragons,2,0,,
26729,Playing Ducks,ALTERNATE aTTaX,16,13,,
26730,Planetkey,Gux & Friends,16,14,,
26731,FlipSid3,Spirit,16,8,,15.0
26732,Envy,Ballistix,2,0,,
26733,PRIDE,KlikTech,16,4,,
26734,Team123,PRIDE,2,1,,
26735,Envy,Kinguin,2,1,,
26736,Recca,JYP,2,1,,
26737,Grayhound,Athletico,16,12,,
26738,BOOT-d[S],Signature,2,0,,
26739,BIG,Ballistix,16,14,9.0,
26740,Athletico,Funky Monkeys,16,8,,
26741,Grayhound,Athletico,1,0,,
26742,AVANT,SMC,16,4,,
26743,Tainted Minds,Athletico,16,6,,
26744,Tainted Minds,Funkd,16,8,,
26745,AVANT,Masterminds,16,6,,
26746,BIG,Kinguin,16,8,9.0,
26747,Legacy,SMC,16,1,,
26748,Ballistix,Envy,16,13,,
26749,Denial,Ben's Anime Team,16,3,,
26750,ex-Synthetik,RONIN,16,10,,
26751,Pnda,Mythic,16,11,,
26752,subtLe,Eanix,16,13,,
26753,RONIN,ANTI ECO,16,14,,
26754,FGE,ex-Synthetik,16,13,,
26755,Pnda,The Foundation,16,7,,
26756,Mask Off,Enter,16,6,,
26757,Denial,Prospects,16,12,,
26758,RvN,Risky,2,1,,
26759,Gatekeepers,Planetkey,16,14,,
26760,FlipSid3,VITALIS,16,4,,
26761,eXtatus,Team123,2,0,,
26762,FlipSid3,Planetkey,19,16,,
26763,Gux & Friends,Bpro,16,6,,
26764,Gambit,PRIDE,16,4,1.0,
26765,North Academy,Gambit,16,5,,1.0
26766,Recca,7642,2,1,,
26767,Binary Dragons,PRIDE,2,0,,
26768,JYP,Mineski,2,1,,
26769,Signature,iYATi,2,0,,
26770,BOOT-d[S],Insidious,2,0,,
26771,Skyfire,Node,16,1,,
26772,Masterminds,Grayhound,16,8,,
26773,Corvidae,Athletico,16,4,,
26774,Funky Monkeys,TRIDENT Storm,16,5,,
26775,Riotous Raccoons,Astral Influence,1,0,,
26776,Legacy,Skyfire,16,6,,
26777,Chiefs,Astral Influence,1,0,,
26778,Guerrilla Tactics,Enter,16,14,,
26779,Rise Nation,Prospects,16,12,,
26780,CLG Academy,Ajax,16,10,,
26781,Ben's Anime Team,xoxo,16,13,,
26782,District 7,FlipSid3 Academy,16,7,,
26783,Mask Off,Blight,16,8,,
26784,RvN,One-Tapz,2,0,,
26785,North Academy,WySix,16,13,,
26786,Binary Dragons,Team123,2,0,,
26787,Space Soldiers,Playing Ducks,16,12,,
26788,Risky,DnA,2,0,,
26789,Epsilon,Planetkey,16,8,,
26790,RvN,Onlinerz,22,20,,
26791,Team123,Playing Ducks,16,14,,
26792,Nexus,North Academy,16,7,,
26793,One-Tapz,Online Mix Ftw,16,14,,
26794,Risky,Valour,16,9,,
26795,DnA,Fear the Reaper,16,11,,
26796,PRIDE,eXtatus,2,0,,
26797,Envy,Spirit Academy,16,8,,
26798,Tengri,FaZe,2,0,,29.0
26799,ViCi,Complexity,2,0,,13.0
26800,UYA,Locastic,2,1,,
